transaction_id,amount,customer_age,customer_transaction_count,customer_avg_amount,device_age_days,new_device,failed_attempts,transactions_last_1h,transactions_last_24h,location_changed,hour,payment_method,merchant_category,is_fraud
TXN122551,544.58,34,295,1444.82,8,1,2,1,4,0,22,upi,electronics,0
TXN122552,2409.98,65,31,282.27,896,0,1,0,2,0,7,netbanking,electronics,0
TXN122553,504.22,37,201,1143.7,891,0,1,1,3,0,15,netbanking,travel,0
TXN122554,694.6,35,30,1878.03,756,0,0,2,5,1,8,netbanking,travel,0
TXN122555,1178.56,45,245,488.97,1419,1,0,5,7,0,22,card,electronics,0
TXN122556,4334.28,45,167,385.95,643,0,1,2,3,0,3,netbanking,food,0
TXN122557,1329.8,69,99,384.18,849,0,0,4,5,0,0,card,services,0
TXN122558,1859.92,33,25,664.59,17,0,2,2,6,0,9,card,electronics,0
TXN122559,814.32,50,249,619.11,1081,0,0,2,5,0,19,card,electronics,0
TXN122560,1013.85,38,58,677.11,751,0,1,1,1,0,1,wallet,food,0
TXN122561,1044.32,22,229,1198.79,921,0,0,1,4,0,23,upi,food,0
TXN122562,1470.42,64,164,843.72,474,0,0,0,7,0,16,card,services,0
TXN122563,815.69,62,106,1705.97,1298,1,1,3,2,1,17,card,grocery,0
TXN122564,4188.09,54,277,1664.23,1357,0,0,1,2,0,19,card,food,0
TXN122565,755.09,35,202,558.92,454,0,0,2,5,0,7,upi,food,0
TXN122566,198.89,69,295,1046.49,1088,0,0,2,6,0,14,card,services,0
TXN122567,17031.1,22,99,905.56,1235,0,0,3,4,0,12,card,food,0
TXN122568,790.47,65,233,1902.83,426,1,1,1,6,0,0,upi,travel,0
TXN122569,4077.22,60,31,183.86,342,0,2,3,8,0,21,card,electronics,0
TXN122570,4468.42,28,65,866.18,218,0,1,2,7,0,5,card,grocery,0
TXN122571,2822.04,39,173,175.96,542,0,0,3,1,0,7,upi,grocery,0
TXN122572,899.62,40,167,837.09,601,0,1,5,4,0,3,upi,travel,0
TXN122573,1460.72,43,236,3531.43,881,0,1,0,3,0,16,upi,food,0
TXN122574,306.58,44,87,443.53,771,0,1,1,9,0,8,upi,food,0
TXN122575,8023.64,20,242,310.52,895,0,0,3,1,0,9,card,services,0
TXN122576,467.87,68,217,1428.54,489,1,1,0,5,0,17,upi,grocery,0
TXN122577,850.73,59,141,2534.28,925,0,2,1,6,0,21,upi,food,0
TXN122578,1210.74,19,98,405.86,594,0,0,1,9,0,20,card,travel,0
TXN122579,984.92,34,157,627.53,862,0,0,1,5,0,3,netbanking,food,0
TXN122580,568.57,20,72,3134.83,589,0,1,0,4,0,14,card,travel,0
TXN122581,4421.96,20,268,226.16,746,0,0,0,6,0,2,card,services,0
TXN122582,2836.37,57,225,126.8,1270,0,0,0,7,0,0,upi,food,0
TXN122583,1513.3,33,297,785.68,934,0,0,1,5,1,16,netbanking,services,0
TXN122584,735.42,29,121,394.37,173,0,1,3,8,0,23,upi,electronics,0
TXN122585,3178.85,68,251,867.14,1327,0,0,0,6,0,13,card,food,0
TXN122586,689.2,18,160,1275.67,1084,0,1,2,6,0,7,netbanking,fashion,0
TXN122587,5273.2,68,148,712.01,1284,0,1,0,4,0,14,card,food,0
TXN122588,1225.64,21,57,2445.13,913,0,1,2,4,0,4,card,grocery,0
TXN122589,3751.01,34,62,616.35,853,0,0,1,6,0,16,upi,fashion,0
TXN122590,978.66,36,86,1252.24,418,0,1,3,8,0,2,netbanking,services,0
TXN122591,1177.95,21,176,673.52,207,0,1,1,6,0,8,upi,travel,0
TXN122592,3734.69,64,211,663.42,1075,0,1,3,10,0,7,upi,food,0
TXN122593,9837.19,56,135,915.63,1454,0,1,1,5,0,18,upi,food,0
TXN122594,5220.6,37,67,344.73,619,0,1,2,3,0,20,wallet,food,0
TXN122595,2636.31,66,252,200.93,1267,0,0,2,7,0,2,card,travel,0
TXN122596,1976.9,58,290,1503.54,780,0,1,2,5,0,5,card,electronics,0
TXN122597,660.54,56,105,1266.19,877,0,1,1,4,0,11,upi,services,0
TXN122598,1473.26,21,69,1385.3,494,0,0,1,8,0,9,upi,electronics,0
TXN122599,440.08,34,88,513.74,532,0,0,1,4,0,9,netbanking,grocery,0
TXN122600,1596.84,32,219,750.31,1308,0,1,1,11,0,23,card,fashion,0
TXN122601,1702.84,58,162,631.87,1494,0,0,2,6,0,3,upi,services,0
TXN122602,154.34,45,115,542.44,438,0,0,1,4,0,20,upi,travel,0
TXN122603,1139.95,33,299,169.85,1079,0,0,2,7,0,3,upi,travel,0
TXN122604,1660.5,23,21,3105.09,375,0,1,3,5,0,17,card,grocery,0
TXN122605,1008.57,45,12,911.66,635,0,0,3,7,1,12,upi,electronics,0
TXN122606,1568.77,49,32,1228.92,293,0,1,0,9,1,10,card,fashion,0
TXN122607,286.65,34,175,691.11,49,0,0,3,3,0,23,card,travel,0
TXN122608,504.79,42,87,481.53,229,0,1,1,7,0,23,card,grocery,0
TXN122609,3086.95,56,273,693.1,863,0,1,1,3,0,17,netbanking,food,0
TXN122610,1097.26,34,282,898.23,723,0,0,2,2,1,7,upi,services,0
TXN122611,1540.53,63,161,1129.42,1478,0,1,2,3,1,23,netbanking,electronics,0
TXN122612,634.91,32,192,707.73,1057,0,2,1,5,1,0,netbanking,fashion,0
TXN122613,1118.22,69,138,496.14,1145,0,0,1,11,0,10,wallet,grocery,0
TXN122614,109.73,67,110,616.2,1452,1,2,1,5,0,18,upi,electronics,0
TXN122615,2555.52,68,51,1188.74,433,0,1,2,2,0,6,card,food,0
TXN122616,6687.08,35,290,371.09,818,0,0,2,6,0,5,netbanking,fashion,0
TXN122617,378.03,63,169,1502.72,119,1,0,1,1,0,19,upi,grocery,0
TXN122618,428.23,37,294,2031.02,1362,1,3,4,10,0,0,upi,travel,0
TXN122619,1704.25,40,48,354.73,130,0,1,4,3,1,2,upi,grocery,0
TXN122620,4788.05,22,28,1073.57,517,1,1,1,5,0,16,netbanking,electronics,0
TXN122621,1094.34,56,236,480.27,98,0,3,1,6,0,8,upi,services,0
TXN122622,320.76,29,76,195.89,336,0,1,2,9,0,2,card,food,0
TXN122623,890.14,34,60,936.23,803,0,0,2,2,0,2,netbanking,travel,0
TXN122624,391.53,47,225,995.61,431,0,0,3,12,0,20,card,food,0
TXN122625,561.8,36,269,794.26,297,0,0,1,6,0,0,card,fashion,0
TXN122626,809.13,49,52,1469.94,1378,0,0,0,10,0,17,upi,electronics,0
TXN122627,432.97,33,101,691.0,927,0,0,1,1,0,14,card,grocery,0
TXN122628,503.76,19,299,589.7,503,0,0,3,8,0,20,netbanking,electronics,0
TXN122629,1181.49,29,220,1013.63,870,1,0,2,3,0,20,card,services,0
TXN122630,1359.72,66,250,942.27,694,0,1,1,5,0,14,card,grocery,0
TXN122631,264.02,20,212,1005.31,757,0,1,2,1,0,19,card,electronics,0
TXN122632,1630.08,25,42,420.73,1079,0,2,0,5,0,0,card,electronics,0
TXN122633,748.5,54,110,704.9,996,0,2,1,4,0,20,card,food,0
TXN122634,2253.55,41,117,643.83,236,0,4,1,6,0,0,card,electronics,0
TXN122635,2393.47,66,69,944.92,1041,0,0,2,4,0,1,upi,electronics,0
TXN122636,636.17,42,98,946.11,955,0,1,0,5,0,1,netbanking,travel,0
TXN122637,2026.67,42,250,511.77,800,0,1,2,2,0,12,upi,travel,0
TXN122638,474.87,31,186,306.1,941,0,1,2,7,0,19,upi,fashion,0
TXN122639,4120.63,63,231,483.12,80,0,2,1,7,0,0,card,grocery,0
TXN122640,493.17,53,273,447.77,486,0,1,0,5,0,15,upi,travel,0
TXN122641,1560.48,32,222,434.93,1430,0,0,5,3,0,3,card,travel,1
TXN122642,909.04,49,240,840.95,257,0,0,1,7,0,8,wallet,fashion,0
TXN122643,396.67,19,286,327.92,31,0,1,0,4,0,23,upi,grocery,0
TXN122644,2699.75,38,61,578.15,566,0,0,0,5,0,11,netbanking,grocery,0
TXN122645,593.4,21,193,437.21,142,0,0,2,4,0,18,card,grocery,0
TXN122646,200.32,46,194,284.53,79,0,0,0,2,0,9,upi,services,0
TXN122647,61.44,66,40,1435.47,269,0,0,0,8,0,18,wallet,travel,0
TXN122648,457.12,46,297,1534.11,303,0,0,0,2,0,11,card,electronics,0
TXN122649,4341.21,40,202,408.63,1381,0,0,3,7,0,20,upi,electronics,0
TXN122650,3857.36,20,88,1082.9,1429,0,2,0,5,0,21,card,food,0
TXN122651,534.54,38,170,1186.65,617,0,0,3,3,0,19,card,travel,0
TXN122652,754.12,33,190,864.43,918,0,1,1,7,0,7,upi,travel,0
TXN122653,688.89,61,119,159.03,789,0,1,1,4,0,12,upi,services,0
TXN122654,289.04,37,80,578.03,1170,0,1,2,7,0,0,card,food,0
TXN122655,424.61,52,105,1363.07,832,0,1,4,2,0,21,card,grocery,0
TXN122656,2925.29,22,38,246.8,34,0,1,2,6,0,19,upi,fashion,0
TXN122657,1815.09,65,236,850.67,300,0,0,1,6,0,15,netbanking,fashion,0
TXN122658,1440.99,43,177,503.55,853,1,2,1,6,0,8,upi,food,0
TXN122659,288.55,24,234,775.51,465,0,0,2,5,0,9,card,food,0
TXN122660,1212.82,69,235,193.88,1250,0,1,4,6,0,14,card,food,0
TXN122661,109.53,33,233,350.52,162,0,0,3,8,0,9,wallet,electronics,0
TXN122662,2547.33,34,222,560.2,718,0,2,1,6,0,1,card,grocery,0
TXN122663,1420.23,19,261,794.46,1184,1,1,2,3,0,12,card,fashion,0
TXN122664,285.65,29,139,2531.44,794,0,3,1,6,1,2,netbanking,electronics,0
TXN122665,5521.61,30,4,1361.32,197,0,0,1,4,1,13,upi,electronics,0
TXN122666,181.97,22,61,470.95,1351,0,1,0,6,0,16,card,grocery,0
TXN122667,1863.68,33,124,853.63,922,0,0,2,9,0,4,wallet,services,0
TXN122668,1910.6,45,203,506.97,381,0,1,1,8,0,8,upi,grocery,0
TXN122669,317.45,25,12,390.63,866,1,0,2,7,0,0,upi,travel,0
TXN122670,1055.9,45,111,539.11,71,0,1,1,2,0,2,upi,grocery,0
TXN122671,213.4,63,284,457.43,592,1,2,0,4,0,21,card,services,0
TXN122672,63.66,25,247,241.49,861,1,0,1,5,0,4,card,travel,0
TXN122673,376.95,46,218,2544.14,821,1,2,0,7,0,11,upi,grocery,0
TXN122674,591.92,35,290,327.2,891,0,1,0,6,0,13,upi,travel,0
TXN122675,2088.61,69,193,276.43,533,0,0,2,3,0,0,netbanking,travel,0
TXN122676,1173.1,61,262,538.94,423,0,0,4,3,0,20,netbanking,fashion,0
TXN122677,1204.17,60,152,227.2,532,0,0,3,7,0,23,card,fashion,0
TXN122678,397.65,33,34,1292.88,857,0,2,1,5,0,21,netbanking,grocery,0
TXN122679,645.48,43,72,621.0,365,1,3,1,12,0,22,card,travel,0
TXN122680,432.71,39,16,1471.58,145,0,1,2,12,0,8,card,electronics,0
TXN122681,322.15,32,80,1847.74,397,0,2,0,4,0,2,card,fashion,0
TXN122682,605.65,30,272,372.28,1001,0,3,0,8,0,17,upi,travel,0
TXN122683,1181.47,39,84,278.85,169,0,1,1,4,0,23,upi,food,0
TXN122684,618.54,38,142,756.97,1383,0,2,4,6,0,1,upi,electronics,0
TXN122685,793.53,67,122,1378.05,437,0,1,0,5,1,0,upi,travel,0
TXN122686,2197.15,41,190,991.63,526,0,0,1,3,0,9,netbanking,services,0
TXN122687,664.64,18,218,378.36,258,0,1,4,4,0,12,card,food,0
TXN122688,288.89,46,189,864.06,261,0,1,1,6,0,18,card,services,0
TXN122689,1926.49,18,282,682.06,260,0,1,2,3,0,3,upi,food,0
TXN122690,1430.6,18,217,447.01,797,1,2,1,2,0,10,upi,electronics,0
TXN122691,1523.34,26,275,529.49,551,0,2,0,9,0,12,card,food,0
TXN122692,2050.5,38,243,5377.46,98,0,0,3,3,0,11,upi,travel,0
TXN122693,1731.32,31,209,427.09,814,1,1,2,3,0,3,netbanking,food,0
TXN122694,1128.59,45,30,996.49,109,0,0,0,11,0,7,card,travel,0
TXN122695,11985.5,35,57,1831.88,993,0,4,0,4,0,5,upi,fashion,0
TXN122696,303.39,50,85,279.89,782,0,1,3,4,0,22,upi,grocery,0
TXN122697,610.08,69,292,507.75,1278,0,1,3,1,0,22,netbanking,grocery,0
TXN122698,2885.16,60,168,526.01,929,1,1,0,5,0,6,upi,travel,0
TXN122699,1264.7,19,284,1081.52,1426,0,0,2,4,1,8,upi,food,0
TXN122700,2340.04,68,97,409.23,141,0,2,3,4,0,14,wallet,travel,1
TXN122701,1299.53,51,174,368.56,432,1,0,0,4,0,13,upi,electronics,0
TXN122702,4333.18,41,210,537.7,395,0,1,4,6,0,20,wallet,travel,0
TXN122703,400.41,36,216,678.72,288,0,0,2,4,0,9,netbanking,fashion,0
TXN122704,4198.4,19,32,1071.45,1312,0,1,4,2,0,20,upi,electronics,0
TXN122705,3536.87,23,87,1042.7,724,0,0,2,6,0,17,upi,grocery,0
TXN122706,326.92,32,226,748.13,1073,0,2,1,5,0,5,netbanking,travel,0
TXN122707,2060.42,28,154,764.58,890,0,0,1,9,0,11,upi,fashion,1
TXN122708,1050.44,33,197,695.14,1462,0,1,1,5,0,16,upi,food,0
TXN122709,597.9,69,87,361.13,1038,0,0,0,6,0,0,card,electronics,0
TXN122710,165.9,38,178,317.58,1335,1,0,0,6,0,6,card,grocery,0
TXN122711,399.09,44,79,575.86,722,0,3,0,6,0,9,upi,services,0
TXN122712,2226.34,39,32,496.99,799,0,2,3,3,0,8,card,fashion,0
TXN122713,2474.62,20,186,1482.2,909,0,1,3,4,0,17,card,food,0
TXN122714,888.28,20,64,491.36,990,0,2,4,3,0,13,upi,electronics,0
TXN122715,2482.41,68,233,3103.41,19,0,1,0,3,0,12,upi,travel,0
TXN122716,2822.17,38,156,218.59,1377,0,0,1,8,0,21,wallet,fashion,0
TXN122717,1280.03,60,208,108.8,979,0,0,1,5,0,13,card,electronics,0
TXN122718,532.54,23,295,425.81,1478,0,1,1,9,0,22,card,travel,0
TXN122719,1704.55,42,208,512.06,578,0,0,3,6,0,16,wallet,grocery,0
TXN122720,1784.66,58,141,829.65,1289,1,1,2,1,0,14,upi,food,0
TXN122721,2151.55,54,58,929.03,1104,0,2,1,5,0,22,card,services,0
TXN122722,2605.56,47,203,358.99,439,0,0,6,6,0,5,card,fashion,1
TXN122723,280.85,56,208,694.53,925,0,0,2,3,0,15,upi,electronics,0
TXN122724,658.57,37,147,328.17,642,0,1,2,3,0,12,upi,fashion,0
TXN122725,164.25,18,251,1436.14,1092,0,0,0,6,0,17,upi,grocery,0
TXN122726,2314.61,52,39,248.19,774,0,1,2,5,1,23,wallet,fashion,1
TXN122727,886.86,60,145,2791.59,1316,0,2,3,6,0,19,upi,travel,0
TXN122728,1687.18,43,298,909.58,914,0,1,1,5,0,1,upi,fashion,0
TXN122729,250.72,38,50,2411.7,1341,0,1,3,4,0,4,upi,fashion,0
TXN122730,4451.43,27,67,810.31,368,0,1,3,3,0,7,card,food,0
TXN122731,332.17,62,1,323.8,1175,0,0,5,6,0,16,upi,food,0
TXN122732,2379.3,46,133,3672.51,1430,0,0,0,5,0,6,card,services,0
TXN122733,1233.92,20,87,2042.23,726,0,0,2,11,0,18,wallet,services,0
TXN122734,907.38,60,146,893.84,756,1,0,1,1,0,18,netbanking,food,0
TXN122735,837.01,69,68,1247.61,967,1,2,5,7,0,12,card,fashion,0
TXN122736,579.37,58,97,1533.37,727,1,1,1,7,0,16,card,grocery,0
TXN122737,4004.59,60,278,213.66,630,0,1,2,5,0,3,card,electronics,0
TXN122738,1110.55,58,286,342.68,585,0,0,0,4,0,3,upi,food,0
TXN122739,308.21,30,90,1017.19,3,1,0,0,1,0,4,upi,food,0
TXN122740,746.98,26,257,666.89,1356,1,1,4,7,0,6,card,services,0
TXN122741,1246.8,63,70,479.94,283,0,2,1,4,0,9,card,electronics,0
TXN122742,2691.37,33,81,1175.92,1303,0,2,0,2,1,12,upi,electronics,0
TXN122743,599.07,66,223,871.76,1140,0,0,1,7,0,2,upi,services,0
TXN122744,640.48,64,74,2249.73,447,0,0,2,4,0,7,card,grocery,0
TXN122745,1122.63,45,189,2095.53,1311,0,0,0,5,0,8,upi,electronics,0
TXN122746,2626.55,45,176,1170.95,913,0,2,1,4,0,5,card,services,0
TXN122747,279.01,28,290,670.92,645,0,2,2,3,0,13,upi,food,0
TXN122748,1817.75,61,214,677.37,860,0,0,0,4,0,10,upi,services,0
TXN122749,689.48,47,135,1486.85,494,0,0,5,5,0,13,upi,services,0
TXN122750,792.8,28,39,1477.52,410,0,0,3,5,0,1,upi,travel,0
TXN122751,8115.86,46,293,1678.48,938,0,1,2,5,0,9,upi,food,0
TXN122752,901.02,67,63,376.58,858,0,3,1,4,0,2,upi,electronics,0
TXN122753,2332.49,29,271,385.14,1314,0,1,2,5,0,15,card,services,0
TXN122754,2250.51,25,211,784.25,1192,0,1,2,7,0,20,netbanking,services,0
TXN122755,336.96,27,74,731.8,1280,1,1,1,8,0,4,upi,food,0
TXN122756,173.23,52,101,1193.78,223,0,2,4,2,0,6,upi,services,0
TXN122757,2492.35,69,190,1034.25,1135,1,1,0,3,0,18,wallet,grocery,0
TXN122758,371.09,53,114,698.08,862,0,1,1,1,0,3,card,grocery,0
TXN122759,207.64,30,110,181.95,4,0,0,1,4,0,14,upi,services,0
TXN122760,3059.98,69,61,185.72,48,0,1,3,7,0,9,card,travel,0
TXN122761,395.67,44,281,390.59,681,0,2,0,5,0,15,netbanking,grocery,0
TXN122762,506.48,57,156,542.96,834,0,1,1,4,0,13,upi,grocery,0
TXN122763,7898.07,19,241,2128.27,1201,0,0,0,4,0,4,card,grocery,0
TXN122764,208.57,45,210,583.64,524,0,0,2,7,0,11,upi,grocery,0
TXN122765,312.22,51,240,1141.4,1301,0,2,0,5,0,21,card,electronics,0
TXN122766,692.5,38,291,1300.41,815,0,0,4,6,0,1,upi,food,0
TXN122767,862.42,23,234,598.45,980,0,1,3,2,0,10,upi,grocery,0
TXN122768,448.66,69,246,673.59,846,0,0,0,5,0,18,netbanking,travel,0
TXN122769,344.24,56,167,471.81,558,0,2,1,5,0,4,upi,travel,1
TXN122770,4964.13,43,65,489.61,207,0,1,1,8,0,20,card,electronics,0
TXN122771,1426.51,53,129,224.15,437,0,1,2,4,0,15,upi,grocery,0
TXN122772,1968.78,57,120,1425.56,581,0,1,1,2,0,17,upi,electronics,0
TXN122773,956.02,35,233,1945.85,1104,0,0,3,7,0,5,upi,fashion,0
TXN122774,1464.77,59,19,270.99,1003,1,1,0,7,0,5,netbanking,electronics,1
TXN122775,2787.5,69,176,302.75,556,0,1,0,2,0,22,card,fashion,0
TXN122776,404.92,60,201,1717.31,775,0,4,2,7,0,23,upi,grocery,0
TXN122777,1429.15,56,270,392.02,1144,0,1,0,7,0,20,upi,electronics,0
TXN122778,2199.63,22,67,299.11,864,1,2,0,3,0,0,upi,food,0
TXN122779,5139.94,43,158,589.46,622,0,3,3,3,0,16,card,fashion,0
TXN122780,7691.65,28,233,563.57,694,0,1,2,6,0,3,upi,food,0
TXN122781,1175.98,67,116,1033.34,1138,0,2,4,5,0,1,upi,fashion,0
TXN122782,3424.25,33,193,984.75,385,0,1,2,7,0,13,upi,travel,0
TXN122783,75.93,36,215,77.66,466,0,4,1,4,1,21,card,grocery,1
TXN122784,5178.56,69,6,331.65,709,0,2,1,5,0,0,netbanking,food,0
TXN122785,530.66,22,84,1339.16,884,0,2,1,4,0,19,netbanking,fashion,0
TXN122786,861.7,24,46,402.09,547,0,2,1,7,0,21,card,fashion,0
TXN122787,1704.63,20,42,958.64,851,1,0,1,7,0,12,upi,services,0
TXN122788,940.64,42,200,752.63,681,0,1,2,11,0,13,upi,travel,0
TXN122789,1334.69,27,189,260.79,1345,0,0,1,6,0,5,netbanking,electronics,0
TXN122790,5365.22,68,31,382.66,1023,0,1,2,6,0,5,upi,fashion,0
TXN122791,746.79,22,289,495.32,596,0,1,2,5,0,2,card,food,0
TXN122792,369.84,49,288,380.81,566,1,1,4,3,0,5,upi,fashion,0
TXN122793,6724.17,49,54,930.33,841,0,3,0,2,0,18,card,electronics,1
TXN122794,1857.09,22,129,822.74,480,0,1,1,7,0,4,card,electronics,1
TXN122795,7496.86,60,133,444.56,456,0,0,3,3,0,13,netbanking,food,0
TXN122796,2600.94,36,8,807.16,278,1,0,3,7,0,4,wallet,electronics,0
TXN122797,291.9,29,70,198.95,35,1,0,2,2,0,3,upi,electronics,0
TXN122798,2090.97,48,10,460.4,490,0,2,2,4,0,0,wallet,travel,0
TXN122799,409.96,34,238,503.2,1461,0,0,2,5,0,6,upi,grocery,0
TXN122800,1104.81,39,190,1593.48,8,0,1,2,6,0,3,netbanking,electronics,0
TXN122801,1016.67,69,296,761.68,1131,0,0,1,3,1,17,card,services,0
TXN122802,217.53,64,102,1137.26,736,0,1,0,10,0,19,card,travel,0
TXN122803,486.48,67,233,261.14,1475,0,1,7,6,0,19,upi,travel,0
TXN122804,9948.6,58,284,557.38,1231,0,1,1,3,0,22,wallet,travel,0
TXN122805,1391.83,39,56,319.01,79,1,0,2,7,0,0,card,electronics,0
TXN122806,920.03,66,1,893.84,387,0,0,2,10,0,19,upi,fashion,0
TXN122807,6720.31,43,238,453.69,303,0,1,1,8,0,17,upi,grocery,0
TXN122808,737.87,48,210,915.07,1255,0,0,2,4,0,11,upi,grocery,0
TXN122809,1000.82,60,62,419.03,1112,0,0,0,11,1,20,netbanking,grocery,0
TXN122810,2953.67,23,231,715.29,720,0,1,1,1,0,13,card,fashion,0
TXN122811,734.55,29,108,345.69,1033,0,0,2,8,0,1,upi,grocery,0
TXN122812,519.82,60,170,482.42,99,0,1,1,5,0,7,upi,food,0
TXN122813,115.15,44,175,508.62,950,0,1,1,4,0,4,card,electronics,0
TXN122814,429.88,34,118,951.51,1350,0,0,2,5,0,4,upi,services,0
TXN122815,425.8,27,293,633.88,782,0,0,1,2,0,1,card,grocery,0
TXN122816,1285.07,62,139,613.78,138,0,0,0,4,0,19,card,services,0
TXN122817,595.58,22,195,367.77,289,0,3,2,4,0,10,netbanking,services,0
TXN122818,9490.24,21,29,575.15,9,1,1,3,2,0,8,wallet,fashion,0
TXN122819,380.84,56,260,527.94,1347,0,0,0,8,0,2,upi,services,0
TXN122820,4449.94,32,139,690.77,1415,0,0,0,3,0,5,wallet,fashion,0
TXN122821,1366.15,19,30,192.45,272,0,0,1,2,0,10,upi,travel,0
TXN122822,2457.19,66,79,419.49,368,0,1,4,11,0,14,upi,grocery,0
TXN122823,2312.35,25,79,1460.46,988,0,0,3,5,0,14,wallet,grocery,0
TXN122824,119.31,33,186,154.41,670,0,0,3,4,0,16,upi,travel,0
TXN122825,1084.04,37,160,373.53,1312,0,2,3,3,0,5,upi,travel,0
TXN122826,843.68,41,157,971.61,248,0,0,0,1,0,14,card,electronics,0
TXN122827,353.2,52,113,949.3,754,0,0,1,6,0,1,card,fashion,0
TXN122828,1736.5,34,299,654.75,1469,0,0,1,4,0,20,card,travel,0
TXN122829,6103.03,22,85,817.43,261,0,1,0,5,0,11,upi,travel,0
TXN122830,75.72,31,230,704.36,1211,0,0,4,4,0,9,upi,grocery,0
TXN122831,642.61,31,39,914.08,148,0,0,1,4,1,10,upi,electronics,0
TXN122832,315.52,63,155,907.05,328,0,0,4,5,0,10,upi,travel,0
TXN122833,1178.24,60,280,651.5,764,0,1,3,10,0,17,upi,food,0
TXN122834,791.86,48,293,590.26,272,0,1,0,1,0,22,card,fashion,0
TXN122835,598.44,37,288,1048.46,1255,0,1,1,8,0,10,card,food,0
TXN122836,2185.3,30,53,1480.13,135,0,1,2,4,0,15,upi,fashion,0
TXN122837,5631.78,26,129,783.64,450,0,0,2,4,0,2,upi,services,0
TXN122838,15698.47,69,109,320.11,635,0,2,1,10,0,7,upi,food,0
TXN122839,523.41,51,184,410.74,135,1,1,1,5,0,6,netbanking,fashion,0
TXN122840,177.53,29,210,758.89,1112,0,1,1,9,0,9,upi,services,0
TXN122841,1918.3,57,157,1273.26,729,0,1,2,4,0,11,upi,fashion,0
TXN122842,5488.91,33,6,270.47,608,0,1,1,6,0,7,upi,travel,0
TXN122843,2474.24,18,185,734.6,1409,0,1,0,7,1,12,netbanking,travel,0
TXN122844,5466.24,33,95,414.76,609,0,1,1,6,0,23,card,food,0
TXN122845,875.25,23,14,652.74,1122,0,0,2,11,0,22,netbanking,services,0
TXN122846,596.11,37,69,442.59,1094,0,2,2,5,0,12,card,services,0
TXN122847,1230.82,23,190,606.03,1113,0,0,2,5,0,6,card,travel,0
TXN122848,787.96,52,86,336.23,1108,1,0,0,2,0,3,upi,travel,1
TXN122849,2128.33,58,51,2388.06,1277,1,0,3,4,0,7,upi,grocery,0
TXN122850,2892.19,68,13,757.91,612,0,1,1,4,1,22,card,fashion,0
TXN122851,3127.8,20,254,583.57,1263,1,0,0,4,1,23,card,electronics,1
TXN122852,1827.3,38,105,494.03,458,0,0,0,3,0,6,card,grocery,0
TXN122853,1402.23,24,132,4036.8,454,0,0,3,5,0,13,wallet,fashion,0
TXN122854,2427.04,31,38,849.62,118,0,1,3,4,0,0,card,travel,1
TXN122855,154.01,47,132,1747.6,845,0,1,4,2,0,17,card,grocery,0
TXN122856,1353.66,39,158,634.56,898,0,0,0,6,0,15,upi,food,0
TXN122857,1155.72,31,65,611.23,30,0,1,1,6,0,22,wallet,electronics,0
TXN122858,1357.07,42,189,348.83,332,1,1,0,2,0,6,upi,travel,0
TXN122859,1004.63,20,279,750.17,777,1,0,4,7,0,13,card,fashion,0
TXN122860,1688.94,22,227,1020.9,1329,0,1,2,4,0,11,upi,travel,0
TXN122861,617.33,22,209,243.21,1175,0,1,0,5,0,15,card,fashion,0
TXN122862,3393.18,68,56,748.16,163,0,1,0,4,0,11,upi,services,0
TXN122863,1761.02,59,100,825.1,739,0,1,1,6,0,7,card,electronics,0
TXN122864,1274.98,26,87,235.37,1165,0,0,1,4,0,23,upi,grocery,0
TXN122865,545.93,65,290,683.54,958,0,3,1,2,0,1,upi,fashion,1
TXN122866,2478.27,58,230,1000.73,245,0,1,3,8,0,14,card,grocery,0
TXN122867,1348.38,55,169,422.1,1382,0,1,2,5,0,6,card,travel,0
TXN122868,515.18,54,295,1518.51,218,0,1,4,2,0,8,upi,travel,0
TXN122869,1036.22,21,214,1255.19,160,0,0,3,5,0,10,wallet,fashion,0
TXN122870,2057.16,37,298,155.27,437,0,0,4,6,0,13,card,services,0
TXN122871,1903.74,38,148,726.66,805,0,1,1,10,0,9,card,electronics,0
TXN122872,1784.71,67,270,513.21,706,1,2,3,5,0,1,card,grocery,0
TXN122873,1202.95,65,166,2363.92,1434,0,1,1,3,0,0,netbanking,electronics,0
TXN122874,3058.93,41,293,345.04,99,0,0,2,3,0,2,upi,fashion,1
TXN122875,3781.2,24,293,621.14,1055,0,3,2,1,0,14,netbanking,electronics,0
TXN122876,2292.33,63,12,394.47,1166,0,3,1,3,0,2,upi,travel,1
TXN122877,609.45,66,146,785.12,1397,1,0,2,7,0,19,upi,food,1
TXN122878,380.67,25,112,373.18,976,0,0,3,5,1,22,wallet,electronics,0
TXN122879,636.55,28,63,446.3,521,0,2,1,7,0,19,card,electronics,0
TXN122880,7736.13,66,211,3268.02,1259,0,1,1,3,0,13,upi,services,0
TXN122881,1453.45,63,30,392.02,856,0,4,0,6,0,17,upi,travel,0
TXN122882,9195.25,26,55,2810.98,935,1,0,3,2,0,14,card,electronics,0
TXN122883,972.43,23,198,491.55,1196,0,3,2,5,0,16,card,grocery,0
TXN122884,846.56,57,197,355.24,814,0,1,1,8,0,3,card,electronics,0
TXN122885,1018.35,34,35,171.33,317,1,0,3,5,0,13,upi,electronics,1
TXN122886,1000.07,30,199,2949.23,1212,0,1,1,5,0,13,netbanking,food,0
